Time,covidsim_system.S,covidsim_system.E1,covidsim_system.E2,covidsim_system.P1,covidsim_system.P2,covidsim_system.I1,covidsim_system.I2,covidsim_system.L1,covidsim_system.L2,covidsim_system.R,covidsim_system.D,covidsim_system.prob,covidsim_system.cases,covidsim_system.C_dot
212.900000,8493.181797,174.653997,234.903204,62.754343,67.065814,2323.628883,7819.694943,21997.819389,51047.388403,4720504.585289,9507.323938,0.473363,4812974.240845,67.065814
213.000000,8489.939667,173.542298,233.401369,62.352670,66.635938,2307.154045,7764.906907,21856.428257,50757.561185,4721012.730297,9508.347366,0.473363,4812980.928058,66.635938
213.100000,8486.718217,172.437633,231.909256,61.953610,66.208873,2290.800548,7710.500830,21715.900985,50469.215548,4721517.989518,9509.364983,0.473363,4812987.572411,66.208873
213.200000,8483.517317,171.339956,230.426800,61.557145,65.784600,2274.567463,7656.474111,21576.232765,50182.345319,4722020.377708,9510.376817,0.473363,4812994.174183,65.784600
213.300000,8480.336838,170.249221,228.953933,61.163257,65.363098,2258.453867,7602.824170,21437.418810,49896.944342,4722519.909566,9511.382898,0.473363,4813000.733653,65.363098
213.400000,8477.176653,169.165383,227.490590,60.771928,64.944350,2242.458847,7549.548440,21299.454354,49613.006473,4723016.599727,9512.383256,0.473363,4813007.251096,64.944350
213.500000,8474.036635,168.088396,226.036706,60.383141,64.528334,2226.581495,7496.644373,21162.334654,49330.525581,4723510.462764,9513.377920,0.473363,4813013.726788,64.528334
213.600000,8470.916658,167.018216,224.592214,59.996877,64.115033,2210.820911,7444.109437,21026.054991,49049.495552,4724001.513191,9514.366919,0.473363,4813020.161001,64.115033
213.700000,8467.816598,165.954798,223.157052,59.613120,63.704427,2195.176202,7391.941114,20890.610663,48769.910283,4724489.765460,9515.350283,0.473363,4813026.554005,63.704427
213.800000,8464.736330,164.898098,221.731154,59.231851,63.296498,2179.646483,7340.136905,20755.996994,48491.763686,4724975.233962,9516.328040,0.473363,4813032.906069,63.296498
213.900000,8461.675729,163.848073,220.314458,58.853054,62.891226,2164.230872,7288.694326,20622.209328,48215.049687,4725457.933027,9517.300219,0.473363,4813039.217459,62.891226
214.000000,8458.634675,162.804677,218.906900,58.476712,62.488594,2148.928500,7237.610908,20489.243031,47939.762228,4725937.876926,9518.266849,0.473363,4813045.488442,62.488594
214.100000,8455.613044,161.767869,217.508419,58.102808,62.088582,2133.738500,7186.884200,20357.093492,47665.895262,4726415.079867,9519.227959,0.473363,4813051.719279,62.088582
214.200000,8452.610715,160.737605,216.118951,57.731324,61.691173,2118.660013,7136.511765,20225.756118,47393.442758,4726889.556001,9520.183577,0.473363,4813057.910232,61.691173
214.300000,8449.627568,159.713843,214.738436,57.362245,61.296348,2103.692188,7086.491184,20095.226341,47122.398701,4727361.319417,9521.133731,0.473363,4813064.061561,61.296348
214.400000,8446.663483,158.696540,213.366812,56.995553,60.904089,2088.834179,7036.820050,19965.499613,46852.757089,4727830.384143,9522.078450,0.473363,4813070.173523,60.904089
214.500000,8443.718341,157.685654,212.004019,56.631232,60.514380,2074.085149,6987.495975,19836.571407,46584.511933,4728296.764150,9523.017762,0.473363,4813076.246374,60.514380
214.600000,8440.792024,156.681143,210.649997,56.269266,60.127201,2059.444264,6938.516584,19708.437219,46317.657261,4728760.473345,9523.951694,0.473363,4813082.280369,60.127201
214.700000,8437.884415,155.682966,209.304686,55.909639,59.742536,2044.910700,6889.879520,19581.092565,46052.187116,4729221.525581,9524.880276,0.473363,4813088.275758,59.742536
214.800000,8434.995396,154.691082,207.968026,55.552335,59.360366,2030.483638,6841.582439,19454.532982,45788.095553,4729679.934647,9525.803534,0.473363,4813094.232793,59.360366
214.900000,8432.124852,153.705450,206.639960,55.197338,58.980676,2016.162265,6793.623013,19328.754029,45525.376645,4730135.714276,9526.721496,0.473363,4813100.151724,58.980676
215.000000,8429.272668,152.726030,205.320428,54.844631,58.603447,2001.945775,6745.998929,19203.751286,45264.024478,4730588.878138,9527.634190,0.473363,4813106.032796,58.603447
215.100000,8426.438729,151.752780,204.009373,54.494200,58.228663,1987.833368,6698.707889,19079.520353,45004.033153,4731039.439849,9528.541643,0.473363,4813111.876255,58.228663
215.200000,8423.622921,150.785661,202.706738,54.146029,57.856306,1973.824250,6651.747612,18956.056852,44745.396787,4731487.412962,9529.443882,0.473363,4813117.682345,57.856306
215.300000,8420.825131,149.824634,201.412465,53.800102,57.486361,1959.917635,6605.115827,18833.356426,44488.109511,4731932.810973,9530.340935,0.473363,4813123.451308,57.486361
215.400000,8418.045246,148.869658,200.126497,53.456404,57.118810,1946.112741,6558.810283,18711.414739,44232.165473,4732375.647321,9531.232829,0.473363,4813129.183385,57.118810
215.500000,8415.283156,147.920695,198.848779,53.114920,56.753636,1932.408793,6512.828740,18590.227474,43977.558833,4732815.935383,9532.119590,0.473363,4813134.878814,56.753636
215.600000,8412.538749,146.977706,197.579255,52.775634,56.390825,1918.805022,6467.168975,18469.790338,43724.283769,4733253.688482,9533.001246,0.473363,4813140.537831,56.390825
215.700000,8409.811914,146.040652,196.317870,52.438532,56.030358,1905.300665,6421.828777,18350.099055,43472.334474,4733688.919879,9533.877823,0.473363,4813146.160674,56.030358
215.800000,8407.102543,145.109495,195.064568,52.103599,55.672221,1891.894966,6376.805953,18231.149372,43221.705154,4734121.642781,9534.749348,0.473363,4813151.747574,55.672221
215.900000,8404.410526,144.184196,193.819295,51.770821,55.316397,1878.587172,6332.098321,18112.937057,42972.390034,4734551.870333,9535.615847,0.473363,4813157.298765,55.316397
216.000000,8401.735755,143.264718,192.581998,51.440181,54.962871,1865.376541,6287.703715,17995.457895,42724.383352,4734979.615627,9536.477347,0.473363,4813162.814477,54.962871
216.100000,8399.078122,142.351024,191.352621,51.111667,54.611626,1852.262331,6243.619983,17878.707697,42477.679363,4735404.891694,9537.333873,0.473363,4813168.294940,54.611626
216.200000,8396.437522,141.443075,190.131113,50.785263,54.262647,1839.243809,6199.844985,17762.682289,42232.272335,4735827.711508,9538.185453,0.473363,4813173.740380,54.262647
216.300000,8393.813846,140.540836,188.917421,50.460956,53.915919,1826.320249,6156.376599,17647.377520,41988.156554,4736248.087989,9539.032111,0.473363,4813179.151023,53.915919
216.400000,8391.206990,139.644268,187.711491,50.138730,53.571426,1813.490927,6113.212714,17532.789260,41745.326321,4736666.033997,9539.873875,0.473363,4813184.527094,53.571426
216.500000,8388.616850,138.753337,186.513271,49.818573,53.229153,1800.755128,6070.351234,17418.913397,41503.775953,4737081.562336,9540.710769,0.473363,4813189.868816,53.229153
216.600000,8386.043320,137.868005,185.322711,49.500469,52.889085,1788.112140,6027.790075,17305.745839,41263.499783,4737494.685753,9541.542819,0.473363,4813195.176410,52.889085
216.700000,8383.486297,136.988236,184.139758,49.184406,52.551206,1775.561259,5985.527169,17193.282518,41024.492158,4737905.416940,9542.370052,0.473363,4813200.450096,52.551206
216.800000,8380.945679,136.113995,182.964362,48.870369,52.215502,1763.101786,5943.560461,17081.519381,40786.747442,4738313.768531,9543.192492,0.473363,4813205.690092,52.215502
216.900000,8378.421363,135.245246,181.796473,48.558344,51.881958,1750.733025,5901.887909,16970.452397,40550.260015,4738719.753105,9544.010164,0.473363,4813210.896615,51.881958
217.000000,8375.913247,134.381955,180.636039,48.248319,51.550560,1738.454288,5860.507484,16860.077556,40315.024274,4739123.383183,9544.823095,0.473363,4813216.069881,51.550560
217.100000,8373.421230,133.524084,179.483012,47.940280,51.221292,1726.264892,5819.417171,16750.390867,40081.034630,4739524.671234,9545.631308,0.473363,4813221.210102,51.221292
217.200000,8370.945212,132.671602,178.337341,47.634212,50.894141,1714.164160,5778.614969,16641.388357,39848.285511,4739923.629666,9546.434830,0.473363,4813226.317492,50.894141
217.300000,8368.485094,131.824471,177.198978,47.330104,50.569092,1702.151417,5738.098889,16533.066076,39616.771359,4740320.270837,9547.233684,0.473363,4813231.392262,50.569092
217.400000,8366.040776,130.982659,176.067874,47.027941,50.246130,1690.225998,5697.866955,16425.420090,39386.486637,4740714.607045,9548.027896,0.473363,4813236.434620,50.246130
217.500000,8363.612159,130.146131,174.943980,46.727712,49.925242,1678.387240,5657.917206,16318.446487,39157.425818,4741106.650535,9548.817491,0.473363,4813241.444776,49.925242
217.600000,8361.199146,129.314853,173.827249,46.429402,49.606413,1666.634485,5618.247691,16212.141374,38929.583395,4741496.413498,9549.602492,0.473363,4813246.422936,49.606413
217.700000,8358.801639,128.488793,172.717633,46.132999,49.289630,1654.967083,5578.856475,16106.500877,38702.953878,4741883.908068,9550.382925,0.473363,4813251.369306,49.289630
217.800000,8356.419542,127.667915,171.615085,45.838490,48.974879,1643.384387,5539.741633,16001.521141,38477.531788,4742269.146325,9551.158813,0.473363,4813256.284088,48.974879
217.900000,8354.052759,126.852188,170.519557,45.545863,48.662146,1631.885754,5500.901255,15897.198332,38253.311669,4742652.140295,9551.930182,0.473363,4813261.167487,48.662146
218.000000,8351.701194,126.041578,169.431004,45.255104,48.351418,1620.470549,5462.333443,15793.528632,38030.288076,4743032.901948,9552.697054,0.473363,4813266.019702,48.351418
218.100000,8349.364753,125.236053,168.349378,44.966202,48.042680,1609.138139,5424.036309,15690.508247,37808.455582,4743411.443202,9553.459454,0.473363,4813270.840934,48.042680
218.200000,8347.043340,124.435580,167.274634,44.679144,47.735920,1597.887899,5386.007982,15588.133397,37587.808777,4743787.775919,9554.217407,0.473363,4813275.631382,47.735920
218.300000,8344.736863,123.640127,166.206727,44.393918,47.431124,1586.719206,5348.246601,15486.400324,37368.342268,4744161.911908,9554.970935,0.473363,4813280.391242,47.431124
218.400000,8342.445227,122.849662,165.145610,44.110511,47.128279,1575.631444,5310.750317,15385.305288,37150.050675,4744533.862924,9555.720062,0.473363,4813285.120710,47.128279
218.500000,8340.168342,122.064153,164.091240,43.828912,46.827372,1564.624000,5273.517294,15284.844568,36932.928638,4744903.640669,9556.464812,0.473363,4813289.819981,46.827372
218.600000,8337.906114,121.283569,163.043571,43.549107,46.528390,1553.696268,5236.545708,15185.014462,36716.970812,4745271.256790,9557.205209,0.473363,4813294.489249,46.528390
218.700000,8335.658453,120.507878,162.002559,43.271086,46.231320,1542.847644,5199.833747,15085.811288,36502.171867,4745636.722883,9557.941275,0.473363,4813299.128704,46.231320
218.800000,8333.425267,119.737048,160.968161,42.994837,45.936149,1532.077532,5163.379611,14987.231379,36288.526493,4746000.050489,9558.673034,0.473363,4813303.738537,45.936149
218.900000,8331.206466,118.971050,159.940332,42.720347,45.642865,1521.385337,5127.181513,14889.271090,36076.029393,4746361.251096,9559.400510,0.473363,4813308.318939,45.642865
219.000000,8329.001961,118.209853,158.919030,42.447605,45.351454,1510.770472,5091.237678,14791.926794,35864.675288,4746720.336141,9560.123724,0.473363,4813312.870097,45.351454
219.100000,8326.811662,117.453425,157.904211,42.176600,45.061905,1500.232352,5055.546339,14695.194882,35654.458916,4747077.317007,9560.842701,0.473363,4813317.392197,45.061905
219.200000,8324.635481,116.701737,156.895833,41.907320,44.774204,1489.770398,5020.105747,14599.071762,35445.375030,4747432.205025,9561.557463,0.473363,4813321.885426,44.774204
219.300000,8322.473329,115.954758,155.893853,41.639753,44.488340,1479.384037,4984.914160,14503.553864,35237.418402,4747785.011473,9562.268032,0.473363,4813326.349967,44.488340
219.400000,8320.325120,115.212458,154.898228,41.373888,44.204300,1469.072696,4949.969848,14408.637632,35030.583818,4748135.747579,9562.974431,0.473363,4813330.786005,44.204300
219.500000,8318.190766,114.474809,153.908919,41.109714,43.922073,1458.835811,4915.271096,14314.319531,34824.866081,4748484.424516,9563.676683,0.473363,4813335.193719,43.922073
219.600000,8316.070182,113.741780,152.925882,40.847219,43.641645,1448.672821,4880.816196,14220.596044,34620.260013,4748831.053407,9564.374811,0.473363,4813339.573293,43.641645
219.700000,8313.963280,113.013341,151.949077,40.586394,43.363005,1438.583167,4846.603455,14127.463671,34416.760451,4749175.645324,9565.068835,0.473363,4813343.924904,43.363005
219.800000,8311.869976,112.289465,150.978463,40.327225,43.086141,1428.566298,4812.631190,14034.918931,34214.362247,4749518.211285,9565.758780,0.473363,4813348.248731,43.086141
219.900000,8309.790184,111.570121,150.013999,40.069703,42.811041,1418.621666,4778.897727,13942.958360,34013.060272,4749858.762261,9566.444666,0.473363,4813352.544951,42.811041
220.000000,8307.723822,110.855282,149.055645,39.813817,42.537694,1408.748725,4745.401408,13851.578512,33812.849412,4750197.309167,9567.126516,0.473363,4813356.813740,42.537694
220.100000,8305.670804,110.144919,148.103360,39.559556,42.266088,1398.946937,4712.140582,13760.775960,33613.724573,4750533.862870,9567.804351,0.473363,4813361.055273,42.266088
220.200000,8303.631048,109.439003,147.157106,39.306909,41.996211,1389.215766,4679.113611,13670.547294,33415.680673,4750868.434185,9568.478194,0.473363,4813365.269723,41.996211
220.300000,8301.604470,108.737506,146.216843,39.055866,41.728052,1379.554681,4646.318867,13580.889121,33218.712649,4751201.033879,9569.148066,0.473363,4813369.457263,41.728052
220.400000,8299.590990,108.040400,145.282532,38.806415,41.461599,1369.963154,4613.754735,13491.798066,33022.815457,4751531.672664,9569.813988,0.473363,4813373.618063,41.461599
220.500000,8297.590524,107.347658,144.354133,38.558548,41.196842,1360.440662,4581.419607,13403.270773,32827.984065,4751860.361205,9570.475983,0.473363,4813377.752295,41.196842
220.600000,8295.602992,106.659252,143.431608,38.312252,40.933768,1350.986687,4549.311890,13315.303901,32634.213461,4752187.110117,9571.134071,0.473363,4813381.860127,40.933768
220.700000,8293.628313,105.975155,142.514919,38.067518,40.672368,1341.600713,4517.430000,13227.894129,32441.498649,4752511.929963,9571.788274,0.473363,4813385.941727,40.672368
220.800000,8291.666407,105.295339,141.604027,37.824336,40.412629,1332.282229,4485.772362,13141.038152,32249.834649,4752834.831258,9572.438612,0.473363,4813389.997262,40.412629
220.900000,8289.717194,104.619777,140.698896,37.582695,40.154540,1323.030729,4454.337414,13054.732681,32059.216499,4753155.824466,9573.085108,0.473363,4813394.026898,40.154540
221.000000,8287.780595,103.948443,139.799487,37.342585,39.898092,1313.845709,4423.123604,12968.974447,31869.639253,4753474.920003,9573.727782,0.473363,4813398.030798,39.898092
221.100000,8285.856532,103.281309,138.905763,37.103997,39.643273,1304.726671,4392.129389,12883.760195,31681.097982,4753792.128235,9574.366655,0.473363,4813402.009127,39.643273
221.200000,8283.944925,102.618350,138.017687,36.866919,39.390071,1295.673119,4361.353239,12799.086691,31493.587773,4754107.459478,9575.001747,0.473363,4813405.962047,39.390071
221.300000,8282.045698,101.959538,137.135223,36.631344,39.138478,1286.684562,4330.793633,12714.950714,31307.103731,4754420.924000,9575.633080,0.473363,4813409.889719,39.138478
221.400000,8280.158773,101.304849,136.258333,36.397259,38.888481,1277.760513,4300.449058,12631.349063,31121.640976,4754732.532021,9576.260673,0.473363,4813413.792304,38.888481
221.500000,8278.284073,100.654255,135.386983,36.164657,38.640071,1268.900487,4270.318015,12548.278552,30937.194648,4755042.293711,9576.884548,0.473363,4813417.669961,38.640071
221.600000,8276.421522,100.007732,134.521135,35.933527,38.393238,1260.104005,4240.399013,12465.736012,30753.759900,4755350.219191,9577.504725,0.473363,4813421.522847,38.393238
221.700000,8274.571044,99.365253,133.660754,35.703859,38.147969,1251.370591,4210.690572,12383.718293,30571.331905,4755656.318537,9578.121224,0.473363,4813425.351121,38.147969
221.800000,8272.732564,98.726793,132.805805,35.475644,37.904257,1242.699772,4181.191221,12302.222258,30389.905849,4755960.601773,9578.734065,0.473363,4813429.154938,37.904257
221.900000,8270.906006,98.092326,131.956252,35.248873,37.662089,1234.091080,4151.899500,12221.244789,30209.476939,4756263.078877,9579.343269,0.473363,4813432.934454,37.662089
